sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
253;SDS011;590;48.773;8.847;2019-05-06T07:39:40;16.70;;;15.70;;
253;SDS011;590;48.773;8.847;2019-05-06T07:42:08;16.25;;;13.83;;
253;SDS011;590;48.773;8.847;2019-05-06T07:44:42;13.45;;;Dez 13;;
253;SDS011;590;48.773;8.847;2019-05-06T07:47:22;16.25;;;Dez 47;;
253;SDS011;590;48.773;8.847;2019-05-06T07:50:25;13. Okt;;;Dez 40;;
253;SDS011;590;48.773;8.847;2019-05-06T07:52:53;16.20;;;Dez 70;;
253;SDS011;590;48.773;8.847;2019-05-06T07:55:34;14.93;;;13.58;;
253;SDS011;590;48.773;8.847;2019-05-06T07:58:03;13.62;;;Nov 48;;
253;SDS011;590;48.773;8.847;2019-05-06T08:00:31;16.48;;;Nov 57;;
253;SDS011;590;48.773;8.847;2019-05-06T08:03:00;13.80;;;Okt 50;;
253;SDS011;590;48.773;8.847;2019-05-06T08:05:29;14. Mrz;;;10. Aug;;
253;SDS011;590;48.773;8.847;2019-05-06T08:07:57;11. Okt;;;Sep 18;;
253;SDS011;590;48.773;8.847;2019-05-06T08:10:25;Nov 25;;;Sep 25;;
253;SDS011;590;48.773;8.847;2019-05-06T08:12:53;Okt 72;;;Sep 83;;
253;SDS011;590;48.773;8.847;2019-05-06T08:15:21;13.38;;;9.00;;
253;SDS011;590;48.773;8.847;2019-05-06T08:17:49;14. Mai;;;Okt 18;;
253;SDS011;590;48.773;8.847;2019-05-06T08:20:17;Aug 78;;;Aug 28;;
253;SDS011;590;48.773;8.847;2019-05-06T08:22:46;Nov 45;;;Aug 30;;
253;SDS011;590;48.773;8.847;2019-05-06T08:25:33;Dez 93;;;Aug 68;;
253;SDS011;590;48.773;8.847;2019-05-06T08:28:07;Dez 45;;;Sep 68;;
253;SDS011;590;48.773;8.847;2019-05-06T08:30:35;13.15;;;Aug 70;;
253;SDS011;590;48.773;8.847;2019-05-06T08:33:03;Dez 93;;;Sep 20;;
253;SDS011;590;48.773;8.847;2019-05-06T08:35:31;14.78;;;Aug 93;;
253;SDS011;590;48.773;8.847;2019-05-06T08:37:59;Okt 28;;;Jul 70;;
253;SDS011;590;48.773;8.847;2019-05-06T08:40:27;Aug 70;;;Aug 20;;
253;SDS011;590;48.773;8.847;2019-05-06T08:42:55;Aug 70;;;08. Okt;;
